PAIS,ANO,SUBCATEGORIA.DEWEY,GRUPO_EDITORIAL_COMPLETO,CANTIDAD_REGISTROS
URUGUAY,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES DE LA BANDA ORIENTAL,1.0
URUGUAY,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FLOR NEGRA EDICIONES,1.0
URUGUAY,2015,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO PLANETA,13.0
URUGUAY,2016,800 - LITERATURA Y RETÓRICA: GENERAL,ALETEA,6.0
URUGUAY,2016,800 - LITERATURA Y RETÓRICA: GENERAL,ARQUETIPO GRUPO EDITORIAL,1.0
URUGUAY,2016,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CASA EDITORIAL HUM - ESTUARIO,1.0
URUGUAY,2016,890 - LITERATURAS DE OTRAS LENGUAS,EDICIONES DE LA BANDA ORIENTAL,1.0
URUGUAY,2017,800 - LITERATURA Y RETÓRICA: GENERAL,TOPITO EDICIONES,1.0
URUGUAY,2017,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ALTER EDICIONES,1.0
URUGUAY,2017,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SOLAZUL EDICIONES,1.0
URUGUAY,2018,800 - LITERATURA Y RETÓRICA: GENERAL,TOPITO EDICIONES,1.0
URUGUAY,2018,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SOLAZUL EDICIONES,2.0
URUGUAY,2019,800 - LITERATURA Y RETÓRICA: GENERAL,ADRASTIL S.A.,1.0
URUGUAY,2019,800 - LITERATURA Y RETÓRICA: GENERAL,FUNDACION LOGOSOFICA EN PRO DE LA SUPERACION HUMANA,2.0
URUGUAY,2020,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SOLAZUL EDICIONES,1.0
URUGUAY,2021,800 - LITERATURA Y RETÓRICA: GENERAL,"FERRARI DIPACCE, ALEJANDRO",1.0
URUGUAY,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES DE LA BANDA ORIENTAL,1.0
URUGUAY,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CASA EDITORIAL HUM - ESTUARIO,1.0
URUGUAY,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES DE LA BANDA ORIENTAL,1.0
VENEZUELA,2010,800 - LITERATURA Y RETÓRICA: GENERAL,RANDOM HOUSE MONDADORI,1.0
VENEZUELA,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA,1.0
VENEZUELA,2011,800 - LITERATURA Y RETÓRICA: GENERAL,RANDOM HOUSE MONDADORI,1.0
VENEZUELA,2014,800 - LITERATURA Y RETÓRICA: GENERAL,FONDO EDITORIAL FUNDARTE,3.0
VENEZUELA,2014,800 - LITERATURA Y RETÓRICA: GENERAL,NOBEL LIBROS C. A.,1.0
VENEZUELA,2016,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"EDITORIAL MADERA FINA, C.A.",1.0
VENEZUELA,2017,800 - LITERATURA Y RETÓRICA: GENERAL,BID & CO. EDITOR,1.0
VENEZUELA,2018,800 - LITERATURA Y RETÓRICA: GENERAL,"CERRO ELBERTO EDITORES, C.A.",1.0
VENEZUELA,2018,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORIAL NUEVA LUZ 21,1.0
VENEZUELA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,BID & CO. EDITOR,1.0
